pt.ist.socialsoftware.edition.virtual.domain.Tweet,16
pt.ist.socialsoftware.edition.virtual.domain.Tweet_Base,16
pt.ist.socialsoftware.edition.virtual.domain.TwitterCitation,16
pt.ist.socialsoftware.edition.virtual.domain.VirtualEdition,16
pt.ist.socialsoftware.edition.virtual.domain.VirtualEditionInter,16
pt.ist.socialsoftware.edition.virtual.domain.VirtualEditionInter_Base,16
pt.ist.socialsoftware.edition.virtual.domain.VirtualEdition_Base,16
pt.ist.socialsoftware.edition.virtual.domain.VirtualModule,64
pt.ist.socialsoftware.edition.virtual.domain.VirtualModule_Base,16
pt.ist.socialsoftware.edition.virtual.utils.TopicListDTO,24
